,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,DroppedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,CallForwardingCalls,CallWaitingCalls,MonthsInService,Age,CreditRating,PrizmCode,Occupation,MaritalStatus
38989,No,63,618,52,58,0,1,3,108,39,33,103,167,1,2,13,42,3-Good,Town,Other,No
38990,No,30,114,40,0,0,1,0,23,4,1,27,8,0,0,7,30,2-High,Suburban,Other,No
38991,No,38,339,45,0,0,2,0,5,23,2,31,43,0,0,11,48,2-High,Town,Other,Yes
38992,Yes,91,134,95,12,0,2,0,24,4,13,44,8,0,0,13,32,3-Good,Town,Self,Yes
38993,Yes,41,99,50,0,0,2,0,13,4,0,14,17,0,0,11,30,3-Good,Suburban,Other,No
38994,No,38,536,32,68,0,1,0,68,8,1,37,49,0,0,7,54,3-Good,Other,Other,Yes
38995,No,73,1613,65,40,0,28,16,426,127,77,233,436,0,14,11,45,5-Low,Other,Other,Unknown
38996,No,34,352,45,0,0,3,0,18,6,1,37,33,0,0,9,44,2-High,Other,Other,Yes
38997,No,44,806,45,28,0,6,0,3,4,0,13,31,0,0,11,42,2-High,Town,Other,Yes
38998,No,35,211,45,0,0,1,0,9,10,3,47,30,0,0,7,50,2-High,Town,Professional,Yes
38999,No,73,998,51,87,0,13,6,235,111,30,115,80,0,4,11,49,7-Lowest,Other,Other,Unknown
39000,No,20,12,30,0,0,0,0,0,0,0,0,2,0,0,9,34,2-High,Other,Other,Unknown
39001,No,51,748,60,0,0,13,0,237,35,5,114,133,0,3,13,51,2-High,Other,Other,Unknown
39002,No,45,1087,36,3,6,3,0,296,38,10,243,413,0,11,9,52,3-Good,Other,Other,Unknown
39003,No,29,190,40,0,0,0,0,59,11,2,46,27,0,0,11,52,2-High,Town,Professional,Yes
39004,Yes,50,642,60,1,0,1,0,137,13,0,71,51,0,0,11,52,2-High,Other,Other,Yes
39005,No,80,651,45,123,0,13,0,94,56,9,195,102,0,0,13,55,3-Good,Suburban,Other,No
39006,No,37,809,55,0,0,3,0,324,54,32,56,136,0,2,9,20,4-Medium,Other,Student,No
39007,No,58,1074,60,18,0,8,0,512,27,36,120,146,0,2,9,46,3-Good,Other,Other,Yes
39008,No,35,641,45,0,0,3,0,33,17,2,46,64,0,0,13,60,2-High,Other,Professional,Yes
39009,No,38,524,45,0,0,5,1,106,27,5,71,94,0,0,7,59,2-High,Town,Other,Unknown
39010,Yes,120,341,19,0,105,0,1,0,0,0,0,0,0,0,11,34,7-Lowest,Other,Other,Unknown
39011,No,34,381,45,0,0,1,0,85,49,0,26,45,0,0,13,58,2-High,Suburban,Professional,No
39012,Yes,30,30,40,0,0,0,0,0,0,0,6,4,0,0,11,36,2-High,Other,Professional,No
39013,No,42,1192,45,19,0,7,7,222,49,25,68,184,0,5,7,28,4-Medium,Other,Professional,Yes
39014,No,41,291,50,6,0,3,0,33,10,0,66,36,0,0,7,32,3-Good,Other,Other,No
39015,No,14,98,10,0,0,10,0,10,12,1,31,6,0,0,9,44,2-High,Rural,Crafts,Yes
39016,No,35,927,45,0,0,5,3,31,5,0,49,53,0,0,9,54,2-High,Suburban,Professional,Unknown
39017,No,77,1959,60,64,0,31,22,825,106,83,255,632,0,0,7,42,5-Low,Other,Other,Unknown
39018,No,30,256,40,2,0,0,0,74,13,4,117,8,0,1,13,68,2-High,Town,Professional,Yes
39019,Yes,34,161,45,0,0,1,0,9,0,0,32,11,0,0,11,72,2-High,Town,Other,Yes
39020,No,45,291,40,43,0,2,0,67,21,9,95,8,0,0,9,25,4-Medium,Town,Other,Unknown
39021,No,10,22,10,0,0,0,0,1,2,0,1,4,0,0,11,44,2-High,Town,Other,Yes
39022,No,49,604,57,6,0,14,1,161,38,17,98,99,0,1,11,42,5-Low,Other,Other,Unknown
39023,Yes,44,322,57,0,0,3,2,36,7,0,32,33,0,0,7,46,4-Medium,Other,Other,Unknown
39024,No,29,36,30,0,0,0,0,0,0,0,10,6,0,0,11,29,2-High,Other,Other,Unknown
39025,No,15,296,10,21,0,6,0,1,7,1,54,10,0,0,13,30,2-High,Other,Other,Unknown
39026,No,45,354,45,14,5,4,0,52,11,0,51,26,0,0,9,48,3-Good,Suburban,Professional,No
39027,No,52,382,55,29,0,7,0,72,24,5,67,65,0,0,7,40,2-High,Town,Other,Yes
39028,No,471,2798,45,1219,0,54,0,809,63,28,393,636,0,17,7,33,2-High,Other,Other,No
39029,Yes,93,1309,70,52,0,3,8,311,74,14,266,386,0,0,9,40,2-High,Town,Other,No
39030,No,64,824,70,16,0,3,1,190,112,26,147,148,0,1,11,26,2-High,Suburban,Other,No
39031,No,80,1747,53,103,0,11,6,333,159,26,186,512,0,23,7,36,2-High,Other,Other,Unknown
39032,No,54,505,67,0,0,6,2,96,45,8,149,50,0,0,7,46,4-Medium,Town,Other,Yes
39033,No,35,258,45,0,0,3,0,24,2,0,67,14,0,0,7,38,2-High,Other,Other,Unknown
39034,Yes,37,23,45,0,2,0,0,0,0,0,0,0,0,0,9,24,4-Medium,Suburban,Other,No
39035,Yes,41,179,45,0,4,3,0,36,14,6,49,30,0,0,11,40,2-High,Suburban,Other,Unknown
39036,Yes,60,847,70,0,0,11,0,234,99,38,110,148,0,1,7,41,2-High,Town,Other,Unknown
39037,No,126,1498,78,173,0,11,4,506,42,2,135,162,0,8,7,46,2-High,Other,Other,Yes
39038,No,29,95,40,0,0,1,0,5,0,0,18,6,0,0,11,34,2-High,Other,Other,Unknown
39039,No,45,330,45,12,6,8,0,23,1,0,66,15,0,0,9,28,2-High,Rural,Professional,No
39040,Yes,60,1247,45,74,0,24,17,105,162,15,138,251,0,1,9,42,5-Low,Rural,Other,Unknown
39041,No,34,73,45,0,0,0,0,2,2,0,12,8,0,0,11,42,3-Good,Town,Professional,Yes
39042,No,77,344,80,19,1,4,0,100,5,1,41,9,0,0,9,40,2-High,Suburban,Other,No
39043,Yes,72,289,80,0,2,4,1,82,25,1,54,64,0,0,11,64,2-High,Other,Other,Yes
39044,No,105,1702,85,80,2,11,4,282,147,37,529,638,0,20,9,49,5-Low,Suburban,Other,Unknown
39045,No,38,130,47,0,1,3,0,3,0,0,11,13,0,0,9,40,2-High,Other,Professional,Yes
39046,No,61,989,60,27,1,17,0,225,33,7,106,187,0,0,9,24,2-High,Other,Other,No
39047,No,31,158,40,0,0,1,0,26,21,5,51,21,0,0,11,52,2-High,Other,Other,Unknown
39048,No,322,3331,68,979,0,11,2,1121,69,14,610,939,0,58,11,48,5-Low,Suburban,Professional,Yes
39049,Yes,159,2386,110,138,2,56,6,1008,14,15,349,268,0,0,11,50,2-High,Other,Other,Unknown
39050,No,31,238,45,0,1,2,0,85,2,0,37,20,0,0,7,24,2-High,Other,Other,No
39051,Yes,70,514,55,25,9,6,0,101,21,3,94,96,0,0,9,34,5-Low,Town,Other,Yes
39052,No,87,572,40,140,1,5,0,104,68,23,143,72,0,0,11,42,3-Good,Other,Other,Unknown
39053,No,54,319,60,0,0,9,0,65,48,8,34,73,0,0,7,52,5-Low,Other,Professional,Yes
39054,No,34,410,45,0,0,1,0,57,6,2,48,29,0,2,13,36,2-High,Other,Professional,Unknown
39055,Yes,30,88,40,0,0,2,0,3,0,0,32,2,0,0,11,90,2-High,Town,Self,Yes
39056,No,50,71,60,0,0,1,0,5,4,0,22,8,0,0,9,61,2-High,Town,Other,Unknown
39057,No,37,702,47,0,0,7,0,31,4,0,33,47,0,0,9,62,2-High,Other,Other,Unknown
39058,Yes,10,0,10,0,0,0,0,0,0,0,0,0,0,0,11,48,1-Highest,Town,Other,Yes
39059,No,26,360,10,18,0,3,2,53,23,12,72,37,0,3,13,38,2-High,Town,Professional,Yes
39060,Yes,59,668,70,0,0,5,0,219,19,1,87,73,0,1,7,36,2-High,Suburban,Other,Unknown
39061,No,39,315,55,0,0,14,0,0,8,0,12,18,0,0,11,70,2-High,Suburban,Retired,Yes
39062,Yes,80,1978,45,10,0,53,8,430,183,73,138,440,0,18,11,26,2-High,Suburban,Professional,No
39063,Yes,26,804,45,1,0,4,0,25,5,1,23,31,0,0,13,24,2-High,Town,Other,Unknown
39064,No,42,474,24,34,11,3,1,119,6,0,63,65,0,0,7,28,5-Low,Town,Other,Unknown
39065,No,132,1854,60,183,0,24,1,564,117,18,191,365,0,11,7,28,2-High,Other,Other,Yes
39066,No,30,70,40,0,0,1,0,14,6,2,24,19,0,0,11,34,2-High,Suburban,Other,Yes
39067,No,124,1491,50,209,1,39,19,238,120,28,202,279,0,15,11,30,5-Low,Other,Other,No
39068,No,17,381,10,2,3,4,0,102,24,10,106,29,0,2,7,28,2-High,Town,Other,Unknown
39069,No,28,114,38,0,0,1,0,12,8,0,45,14,0,0,7,42,3-Good,Other,Other,Unknown
39070,No,29,7,40,0,0,0,0,0,0,0,4,1,0,0,13,30,6-VeryLow,Town,Other,Unknown
39071,No,86,1147,70,76,5,8,0,346,74,17,265,273,0,0,7,46,3-Good,Town,Other,Yes
39072,No,88,364,95,0,0,15,0,37,55,37,98,58,0,0,13,72,2-High,Town,Self,No
39073,Yes,38,615,45,10,0,2,5,184,17,9,65,75,0,0,7,33,2-High,Other,Other,Unknown
39074,Yes,80,1281,40,145,0,50,22,444,228,73,352,455,0,4,13,48,3-Good,Other,Clerical,Yes
39075,No,31,111,40,0,0,0,0,0,0,0,5,3,0,0,11,58,2-High,Suburban,Professional,Yes
39076,No,30,278,40,0,0,0,2,0,1,0,37,11,0,0,7,38,1-Highest,Suburban,Professional,Yes
39077,No,76,889,52,95,0,12,21,162,94,4,235,221,0,7,11,58,4-Medium,Other,Other,Yes
39078,Yes,39,9,45,0,0,0,0,0,1,0,1,1,0,0,13,38,4-Medium,Town,Other,Unknown
39079,No,60,143,71,0,0,0,6,26,5,0,26,27,0,0,9,39,5-Low,Other,Other,Unknown
39080,Yes,64,572,70,0,0,6,0,195,66,16,173,131,0,1,13,48,2-High,Other,Other,Yes
39081,No,51,429,50,46,0,0,0,55,6,1,89,60,0,1,7,48,2-High,Town,Other,Unknown
39082,No,53,294,60,2,0,0,0,1,3,0,48,22,0,0,7,52,2-High,Rural,Professional,Unknown
39083,Yes,107,636,40,178,3,2,2,150,86,10,129,175,0,1,7,28,3-Good,Other,Other,Unknown
39084,Yes,56,218,55,44,0,1,0,5,1,0,11,2,0,0,11,90,2-High,Other,Other,Yes
39085,No,39,276,45,2,0,8,2,0,13,0,72,40,0,0,11,42,5-Low,Other,Other,Unknown
39086,No,31,126,40,0,1,4,0,37,9,5,19,9,0,1,13,52,2-High,Rural,Professional,Yes
39087,Yes,35,124,45,0,0,5,0,22,4,0,47,13,0,0,11,38,2-High,Other,Professional,Yes
39088,No,32,931,24,0,0,21,4,181,12,2,148,183,0,9,9,54,5-Low,Other,Crafts,Yes
39089,No,10,160,10,0,0,3,0,36,33,15,53,44,0,1,9,30,2-High,Suburban,Other,Unknown
39090,No,85,1606,85,33,0,23,22,398,149,38,314,199,0,7,11,50,7-Lowest,Other,Other,Unknown
39091,Yes,36,289,45,4,0,1,0,114,9,6,62,44,0,2,13,51,3-Good,Suburban,Other,Unknown
39092,Yes,35,245,45,0,0,3,0,6,2,0,31,10,0,0,13,38,3-Good,Other,Other,Unknown
39093,No,32,147,40,0,0,3,0,23,21,3,52,31,0,0,7,53,4-Medium,Town,Other,Unknown
39094,No,92,1308,98,0,0,20,3,514,96,18,281,211,0,21,9,54,2-High,Other,Other,Unknown
39095,No,29,54,40,0,0,0,0,0,0,0,8,1,0,0,7,72,2-High,Town,Professional,Yes
39096,No,58,752,45,56,0,14,0,314,24,10,65,94,0,0,11,56,3-Good,Other,Other,Unknown
39097,Yes,31,36,41,0,0,0,0,0,0,0,4,3,0,0,13,50,5-Low,Rural,Other,No
39098,Yes,10,81,10,0,0,3,0,22,5,1,32,7,0,0,13,36,2-High,Other,Professional,Yes
39099,No,13,516,10,12,0,0,0,0,0,0,0,0,0,0,9,58,1-Highest,Other,Retired,Yes
39100,No,147,1449,60,195,0,14,0,264,35,1,104,80,0,4,9,60,2-High,Other,Other,Unknown
39101,Yes,30,220,42,0,0,16,5,35,35,5,61,26,0,0,9,44,2-High,Other,Clerical,Yes
39102,Yes,64,367,60,25,6,2,0,148,22,5,100,44,0,4,11,28,2-High,Town,Crafts,Yes
39103,No,14,336,10,6,0,0,0,25,3,3,74,19,0,0,13,50,2-High,Other,Other,Yes
39104,No,81,1418,63,88,0,53,7,65,45,6,196,267,0,1,9,26,4-Medium,Other,Other,No
39105,Yes,66,572,45,57,0,7,1,79,29,9,68,105,0,1,13,52,3-Good,Suburban,Student,No
39106,No,64,588,70,0,0,8,0,243,25,2,101,114,0,1,9,52,3-Good,Other,Other,No
39107,No,38,105,45,0,0,0,0,42,4,0,15,15,0,0,13,54,2-High,Other,Other,Yes
39108,No,54,220,60,2,4,0,0,69,2,3,41,8,0,0,13,58,3-Good,Town,Other,Yes
39109,No,73,32,80,0,0,0,0,1,1,1,12,8,0,0,11,32,2-High,Town,Professional,No
39110,Yes,60,527,45,69,0,4,0,141,35,1,77,53,0,2,11,25,2-High,Other,Other,Unknown
39111,No,106,1449,41,180,0,20,0,367,71,15,181,435,0,0,13,46,2-High,Other,Professional,Yes
39112,Yes,35,183,45,0,0,3,0,12,15,1,34,19,0,0,11,44,2-High,Suburban,Clerical,No
39113,Yes,17,22,10,0,7,0,0,0,0,0,0,0,0,0,13,36,1-Highest,Town,Other,No
39114,Yes,34,302,45,0,0,6,0,63,13,3,80,88,0,0,11,38,3-Good,Other,Other,No
39115,No,86,460,95,0,0,4,0,31,25,1,113,26,0,0,9,30,1-Highest,Suburban,Other,Unknown
39116,No,76,1358,52,78,0,28,9,394,113,58,146,182,0,13,9,31,2-High,Other,Other,Unknown
39117,Yes,35,0,46,0,0,0,0,0,0,0,0,0,0,0,11,48,3-Good,Other,Other,Yes
39118,No,85,1021,70,84,0,11,0,411,76,8,192,186,0,8,9,33,4-Medium,Other,Other,No
39119,No,63,762,68,0,4,5,2,156,20,4,79,54,0,1,11,34,5-Low,Town,Other,No
39120,No,40,320,45,16,0,3,0,31,10,2,48,25,0,0,7,44,2-High,Suburban,Professional,Yes
39121,No,45,404,45,31,0,1,0,86,24,5,48,27,0,1,13,34,3-Good,Other,Other,No
39122,No,49,393,45,24,0,0,0,71,10,0,71,63,0,0,13,20,3-Good,Town,Other,No
39123,Yes,34,229,45,0,0,5,0,8,9,0,26,13,0,0,11,38,2-High,Rural,Other,Unknown
39124,No,39,289,50,0,0,4,2,47,18,4,41,61,0,1,11,52,4-Medium,Suburban,Other,No
39125,No,103,335,66,0,0,12,0,171,46,12,49,55,0,1,11,40,3-Good,Town,Other,Unknown
39126,No,120,814,70,176,0,6,3,254,10,4,264,69,0,0,9,44,4-Medium,Suburban,Other,Yes
39127,Yes,22,112,40,0,0,3,0,40,16,7,62,13,0,0,13,26,6-VeryLow,Other,Other,No
39128,Yes,10,368,10,0,0,17,0,88,56,12,56,84,0,1,11,46,1-Highest,Town,Professional,Yes
39129,No,35,858,45,1,0,9,4,180,43,25,57,129,0,1,9,44,7-Lowest,Suburban,Other,Unknown
39130,No,196,2475,161,139,0,66,5,842,123,70,483,776,0,68,7,45,5-Low,Other,Other,Unknown
39131,No,43,417,55,6,0,4,0,129,21,3,58,62,0,1,7,22,2-High,Suburban,Other,No
39132,No,51,485,71,0,0,3,0,9,5,0,54,41,0,0,7,64,2-High,Other,Other,No
39133,Yes,129,1430,50,176,0,45,7,172,123,25,166,121,0,4,13,48,5-Low,Other,Other,Unknown
39134,Yes,29,0,40,0,0,0,0,0,0,0,0,0,0,0,13,58,2-High,Suburban,Other,Yes
39135,No,60,308,45,63,0,1,0,61,14,0,51,36,0,0,9,32,5-Low,Other,Other,Unknown
39136,No,76,991,45,72,11,13,0,260,39,23,185,394,0,12,7,54,2-High,Suburban,Professional,Yes
39137,No,31,131,40,0,0,0,0,3,3,2,20,4,0,0,7,62,2-High,Rural,Professional,No
39138,No,31,271,40,2,0,2,3,1,18,0,37,42,0,0,11,44,2-High,Other,Other,Yes
39139,Yes,35,2,36,0,0,0,0,0,0,0,0,0,0,0,11,36,2-High,Other,Other,Yes
39140,No,40,237,55,0,0,1,0,25,13,4,31,28,0,0,7,32,3-Good,Town,Other,Unknown
39141,No,36,138,44,0,0,15,0,11,9,3,47,16,0,0,9,34,4-Medium,Other,Other,No
39142,Yes,41,602,57,0,0,5,7,94,31,6,79,113,0,4,7,57,3-Good,Town,Other,Unknown
39143,No,35,203,45,0,0,0,0,29,1,0,41,7,0,0,7,56,2-High,Suburban,Other,No
39144,No,104,868,70,48,0,27,9,250,88,44,316,283,0,0,7,59,4-Medium,Other,Other,Unknown
39145,Yes,34,320,45,0,0,4,0,9,1,0,19,18,0,0,13,34,2-High,Town,Professional,Yes
39146,Yes,66,649,45,90,0,18,0,174,22,0,106,61,0,3,11,50,5-Low,Other,Other,Yes
39147,No,50,394,60,0,0,10,0,32,13,2,115,40,0,0,11,62,2-High,Rural,Other,Unknown
39148,Yes,39,158,45,0,0,1,0,19,3,0,47,24,0,0,11,52,2-High,Other,Other,Yes
39149,No,87,1684,60,120,0,2,15,973,41,26,157,244,0,9,7,50,5-Low,Suburban,Other,No
39150,No,61,61,70,0,0,0,0,9,4,1,12,8,0,0,7,38,2-High,Town,Other,Yes
39151,No,162,546,40,127,2,1,1,53,18,0,59,40,0,0,7,21,5-Low,Other,Other,Unknown
39152,No,65,963,60,26,4,7,7,125,6,2,105,103,0,0,7,48,3-Good,Other,Other,No
39153,No,47,454,45,22,0,3,0,81,21,10,89,114,0,1,7,58,3-Good,Suburban,Other,Unknown
39154,No,35,202,45,0,0,2,0,1,0,0,17,22,0,0,7,34,2-High,Town,Other,Unknown
39155,Yes,106,526,55,83,27,2,0,55,50,11,151,37,0,0,13,25,2-High,Rural,Other,Unknown
39156,Yes,10,0,10,0,0,0,0,0,0,0,0,0,0,0,11,26,2-High,Other,Other,Unknown
39157,No,85,901,60,88,0,6,2,251,38,21,118,161,0,2,7,30,4-Medium,Suburban,Other,Yes
39158,No,56,542,43,54,0,2,0,123,17,19,205,87,0,0,11,28,4-Medium,Suburban,Other,Unknown
39159,Yes,66,458,40,26,25,6,0,47,36,0,93,70,0,0,13,29,2-High,Other,Other,Unknown
39160,No,34,53,45,0,0,0,0,1,3,0,25,3,0,0,11,30,2-High,Town,Other,Unknown
39161,Yes,38,143,45,5,0,4,0,2,1,0,36,8,0,0,11,32,2-High,Suburban,Professional,Yes
39162,Yes,58,595,55,28,2,16,3,86,73,5,101,151,0,0,9,58,4-Medium,Town,Other,Yes
39163,Yes,54,183,62,2,0,1,0,10,8,1,32,4,0,0,11,46,2-High,Suburban,Professional,Yes
39164,No,115,567,64,45,45,10,2,87,10,5,36,42,0,0,9,42,4-Medium,Other,Other,Unknown
39165,No,65,726,63,31,0,12,3,110,13,0,118,61,0,1,7,35,5-Low,Other,Other,Unknown
39166,No,63,622,67,14,0,7,3,163,26,0,153,74,0,2,9,82,5-Low,Town,Other,Yes
39167,No,61,836,60,25,0,2,1,105,32,11,104,87,0,3,7,40,4-Medium,Suburban,Other,No
39168,Yes,60,308,70,1,0,2,0,75,29,12,93,39,0,0,11,48,3-Good,Suburban,Professional,Unknown
39169,No,52,170,72,0,0,2,0,79,4,3,37,7,0,0,7,39,2-High,Town,Other,Unknown
39170,Yes,10,0,10,0,0,0,0,0,0,0,0,0,0,0,7,54,1-Highest,Suburban,Other,Yes
39171,No,38,479,55,0,1,40,2,26,0,1,69,56,0,0,7,28,4-Medium,Town,Other,Yes
39172,No,36,684,45,0,0,5,0,25,0,0,32,63,0,0,9,70,3-Good,Rural,Other,No
39173,No,57,562,60,0,0,5,1,32,5,1,42,7,0,0,9,82,3-Good,Other,Other,No
39174,No,38,448,45,0,0,5,0,61,8,0,47,62,0,0,13,46,3-Good,Other,Other,Unknown
39175,No,64,649,95,0,0,6,0,76,65,7,182,34,0,4,13,36,2-High,Town,Other,Yes
39176,No,56,811,60,8,0,17,0,52,43,15,86,100,0,1,9,46,2-High,Town,Other,Yes
39177,No,34,361,45,0,0,0,0,0,0,0,14,22,0,0,9,47,4-Medium,Other,Other,Yes
39178,No,36,692,45,5,0,4,1,287,24,24,50,68,0,1,11,48,2-High,Town,Other,No
39179,Yes,42,888,52,0,0,1,4,29,0,0,41,57,0,0,11,28,4-Medium,Town,Other,Unknown
39180,No,70,505,55,99,0,5,0,152,22,1,66,52,0,0,7,18,2-High,Suburban,Other,Unknown
39181,Yes,38,614,10,82,0,6,0,124,41,16,92,83,0,1,13,78,2-High,Rural,Other,Yes
39182,Yes,16,1381,10,0,6,28,0,481,33,17,189,141,0,7,9,30,2-High,Rural,Self,Yes
39183,No,97,1761,85,42,12,15,3,538,55,34,362,216,0,27,9,46,5-Low,Town,Other,No
39184,No,36,207,45,0,0,12,0,11,12,2,48,36,0,0,9,56,2-High,Suburban,Professional,Yes
39185,Yes,60,1362,60,3,0,11,16,428,109,63,157,212,0,10,7,55,4-Medium,Other,Other,Unknown
39186,No,29,10,40,0,0,0,0,0,0,0,3,1,0,0,11,32,2-High,Suburban,Professional,No
39187,No,127,1070,126,0,0,8,5,310,25,4,284,86,0,5,11,30,6-VeryLow,Town,Other,No
39188,Yes,38,160,45,0,0,0,0,7,5,0,23,55,0,0,11,52,2-High,Other,Professional,Yes
39189,Yes,35,738,45,0,0,3,0,67,19,16,43,132,0,0,7,22,2-High,Other,Other,Unknown
39190,No,10,27,10,1,0,0,0,1,4,0,7,2,0,0,13,42,2-High,Other,Other,Unknown
39191,Yes,40,166,40,27,0,3,0,36,6,1,68,14,0,0,13,48,4-Medium,Other,Other,No
39192,Yes,65,518,60,43,0,3,1,55,44,14,113,34,0,3,11,62,4-Medium,Other,Other,Unknown
39193,No,58,683,60,20,0,9,2,197,44,15,144,84,0,1,11,63,2-High,Other,Other,Unknown
39194,No,37,151,45,0,1,1,0,12,16,4,12,22,0,0,7,42,3-Good,Other,Other,Unknown
39195,No,39,246,45,2,0,2,2,28,20,2,48,14,0,0,9,44,4-Medium,Rural,Other,No
39196,No,100,740,74,161,3,3,0,380,7,2,207,76,0,9,9,21,5-Low,Suburban,Other,Unknown
39197,No,41,1496,40,4,0,13,3,87,16,4,67,133,0,2,11,22,3-Good,Other,Other,Unknown
39198,Yes,44,44,55,0,0,1,0,8,3,1,21,7,0,0,13,44,3-Good,Other,Crafts,Unknown
39199,No,136,1658,45,290,0,27,8,453,44,7,153,231,0,8,11,24,3-Good,Suburban,Other,Unknown
39200,No,44,1246,45,25,0,6,6,176,41,5,71,207,0,2,7,40,3-Good,Suburban,Other,Yes
39201,No,88,1170,85,0,6,5,0,212,72,0,301,85,0,5,13,44,2-High,Town,Other,No
39202,No,249,1665,83,304,19,4,1,635,70,52,137,141,0,1,9,48,2-High,Town,Professional,Yes
39203,No,50,654,60,0,0,1,1,132,47,2,92,136,0,1,9,28,5-Low,Other,Other,Unknown
39204,Yes,41,910,45,17,0,9,15,50,12,5,86,95,0,0,11,29,4-Medium,Suburban,Other,Unknown
39205,No,63,475,70,0,6,16,0,111,41,14,135,106,0,1,9,28,3-Good,Other,Other,Unknown
39206,Yes,35,138,45,0,0,0,0,25,6,0,11,11,0,0,13,60,2-High,Suburban,Self,Yes
39207,No,54,1016,55,39,0,4,0,29,7,2,38,62,0,0,7,46,2-High,Suburban,Crafts,Yes
39208,Yes,140,1708,105,127,0,24,3,171,42,19,349,193,0,16,11,32,3-Good,Other,Self,Yes
39209,Yes,50,270,55,0,0,0,2,73,22,4,64,19,0,0,11,34,2-High,Other,Other,No
39210,Yes,69,536,70,0,3,12,0,124,59,3,142,124,0,0,11,30,2-High,Town,Other,No
39211,No,43,516,46,1,0,3,2,269,25,11,93,45,0,0,9,36,4-Medium,Town,Other,Unknown
39212,Yes,76,308,80,19,0,2,1,24,11,3,40,40,0,1,11,30,2-High,Suburban,Professional,No
39213,Yes,10,2,10,0,0,0,0,0,1,0,1,0,0,0,11,50,5-Low,Suburban,Professional,No
39214,Yes,45,315,45,2,5,0,0,26,2,0,59,12,0,0,13,26,2-High,Other,Other,Yes
39215,No,17,672,10,28,0,19,0,159,64,27,108,127,0,7,9,32,5-Low,Other,Clerical,Yes
39216,No,83,1010,45,56,10,10,0,259,37,1,60,104,0,2,7,58,2-High,Rural,Other,Yes
39217,No,35,363,45,0,0,4,0,24,25,3,71,82,0,0,7,32,4-Medium,Other,Student,No
39218,No,31,468,40,2,0,3,0,120,40,6,82,60,0,0,7,42,3-Good,Other,Other,Unknown
39219,No,109,872,107,0,2,1,0,148,27,1,116,45,0,0,11,42,6-VeryLow,Suburban,Other,Unknown
39220,No,56,719,60,0,0,4,0,255,51,28,160,111,0,4,11,42,6-VeryLow,Suburban,Other,Unknown
39221,Yes,34,674,45,0,0,3,5,17,0,0,31,39,0,0,11,54,2-High,Rural,Other,Yes
39222,Yes,64,782,47,74,0,1,0,80,8,1,93,60,0,1,9,32,2-High,Town,Other,Yes
39223,Yes,52,622,45,49,0,1,0,130,11,2,64,49,0,0,11,48,2-High,Town,Other,No
39224,Yes,141,1469,66,168,0,11,21,112,89,7,274,205,0,9,13,49,5-Low,Town,Other,Unknown
39225,No,80,1322,60,75,0,36,16,410,78,3,207,292,0,6,13,50,5-Low,Suburban,Other,No
39226,Yes,29,176,10,44,2,3,0,51,7,10,58,6,0,0,13,56,2-High,Town,Other,Unknown
39227,No,36,196,45,0,0,5,3,28,25,18,63,28,0,0,13,52,4-Medium,Other,Other,Unknown
39228,Yes,43,353,40,27,0,2,0,75,33,27,115,67,0,0,11,53,3-Good,Other,Other,No
39229,No,48,404,45,34,1,5,0,39,13,0,66,35,0,0,13,54,2-High,Town,Other,Unknown
39230,Yes,57,1282,45,48,0,3,8,303,58,13,125,349,0,7,13,55,2-High,Other,Other,Unknown
39231,No,31,160,40,1,0,1,0,15,0,0,32,18,0,0,7,34,4-Medium,Town,Other,Unknown
39232,No,61,1360,48,62,0,7,0,580,58,9,103,236,0,5,9,57,3-Good,Suburban,Other,No
39233,No,46,370,40,45,0,14,0,81,28,0,58,51,0,0,9,58,4-Medium,Other,Other,No
39234,No,53,1461,43,174,0,3,3,15,2,0,11,9,0,0,13,59,5-Low,Other,Other,Unknown
39235,Yes,54,634,60,24,0,2,3,114,74,12,172,52,0,3,13,30,3-Good,Other,Student,Yes
39236,No,33,1178,20,60,0,18,0,395,118,70,175,282,0,15,11,61,2-High,Rural,Other,Unknown
39237,No,58,536,10,140,0,2,0,118,27,8,53,11,0,0,13,36,2-High,Other,Other,Unknown
39238,No,59,600,60,31,0,5,0,190,18,0,41,53,0,1,9,52,1-Highest,Suburban,Other,Unknown
39239,Yes,154,1746,70,289,7,28,1,405,93,9,319,404,0,4,7,50,2-High,Suburban,Professional,Yes
39240,Yes,72,850,10,200,0,5,0,204,47,13,175,58,0,3,9,32,2-High,Suburban,Professional,Yes
39241,Yes,60,298,70,0,0,2,0,39,31,6,85,32,0,1,13,32,3-Good,Suburban,Professional,Yes
39242,No,33,251,45,0,0,1,0,55,4,1,78,67,0,1,9,42,2-High,Suburban,Other,Yes
39243,No,28,432,34,4,0,2,0,121,18,2,59,145,0,1,13,40,3-Good,Suburban,Other,Yes
39244,No,51,614,45,39,1,1,0,35,3,0,37,34,0,0,7,28,2-High,Other,Other,No
39245,No,77,368,77,56,0,9,0,29,29,4,63,38,0,0,7,34,3-Good,Other,Professional,No
39246,No,51,524,60,1,0,11,0,161,16,0,105,136,0,0,9,26,5-Low,Other,Other,Unknown
39247,No,42,358,42,9,2,4,8,98,14,22,95,43,0,1,9,48,3-Good,Town,Other,Unknown
